area,bhk_count,rera_approval,status,flat_type,Actual Price,Predicted Price,Residual
1692,3,1,under construction,apartment,16500000,13916212.49,2583787.509
900,0,0,new,plot,11700000,2485890.348,9214109.652
4518,4,0,ready to move,floor,66000000,51677722.59,14322277.41
1745,3,1,under construction,apartment,30000000,23088550.58,6911449.423
4200,5,0,ready to move,plot,31500000,38874315.48,-7374315.476
1179,0,1,new,plot,10700000,12291245.24,-1591245.238
1105,2,0,ready to move,apartment,8851000,10611054.17,-1760054.167
1579,3,0,ready to move,apartment,22100000,29304011.9,-7204011.905
3154,4,0,ready to move,apartment,28200000,45849294.05,-17649294.05
675,2,0,ready to move,plot,5600000,5023162.5,576837.5
2150,3,0,ready to move,plot,38000000,29665878.57,8334121.429
3762,4,1,under construction,apartment,60700000,54678581.53,6021418.47
9000,5,0,ready to move,penthouse,85000000,102137690.5,-17137690.48
1200,1,0,ready to move,apartment,20700000,7906854.778,12793145.22
2505,4,0,ready to move,apartment,23800000,26398526.77,-2598526.77
3387,4,1,under construction,apartment,65000000,58044000,6956000
3240,6,0,ready to move,apartment,57500000,60174950.16,-2674950.164
5790,4,0,ready to move,apartment,101300000,68902291.67,32397708.33
10000,5,0,ready to move,floor,145000000,163673603.2,-18673603.17
4480,4,0,ready to move,apartment,98500000,93717215.98,4782784.019
4500,4,0,ready to move,apartment,35000000,49694155.89,-14694155.89
578,2,1,under construction,apartment,2362000,2325221.371,36778.62875
591,2,1,under construction,apartment,2414000,2406347.679,7652.321207
2441,3,0,ready to move,apartment,22300000,39047281.48,-16747281.48
2700,3,0,ready to move,floor,25000000,20160580.5,4839419.497
2945,4,1,under construction,apartment,66200000,65898000,302000
900,0,0,new,plot,1000000,2485890.348,-1485890.348
4128,4,1,under construction,apartment,76600000,74009636.32,2590363.685
3090,3,1,under construction,apartment,33900000,40997353.17,-7097353.175
5000,4,0,ready to move,apartment,53500000,65918541.99,-12418541.99
1692,3,0,ready to move,apartment,21100000,21667532.14,-567532.1429
2600,3,1,under construction,apartment,42900000,38552589.97,4347410.028
2430,4,0,ready to move,plot,22000000,34053627.78,-12053627.78
6000,4,0,ready to move,apartment,96000000,175694525.8,-79694525.77
700,2,0,ready to move,apartment,5500000,5215627.143,284372.8571
3800,4,1,under construction,apartment,72200000,74532874.54,-2332874.544
595,2,1,under construction,apartment,2415000,2382010.833,32989.16667
4430,4,1,under construction,apartment,88600000,87909940.24,690059.7625
3375,4,0,ready to move,apartment,28000000,57190787.88,-29190787.88
1405,3,1,under construction,apartment,25200000,25123000,77000
3100,4,0,ready to move,plot,22600000,22989076.98,-389076.9841
2393,4,1,under construction,apartment,16100000,57112944.08,-41012944.08
810,0,0,new,plot,10300000,6575439.488,3724560.512
2450,4,0,ready to move,apartment,29500000,31122407.29,-1622407.287
2283,5,1,under construction,apartment,37600000,37600000,0
1950,3,0,ready to move,apartment,24000000,26307433.65,-2307433.65
1700,3,0,ready to move,apartment,22400000,23652373,-1252372.997
1455,2,1,under construction,apartment,17000000,15976580.14,1023419.857
2400,3,0,ready to move,plot,38000000,21660243.64,16339756.36
1822,3,0,ready to move,apartment,14900000,14199133.67,700866.3333
2700,4,0,ready to move,apartment,45000000,36457846.84,8542153.159
4221,4,0,ready to move,villa,81900000,53208857.14,28691142.86
1190,3,1,under construction,floor,12000000,8947786.489,3052213.511
2300,4,0,under construction,floor,33000000,36248162.34,-3248162.338
1105,0,0,new,plot,15000000,12123796.03,2876203.971
1200,3,0,ready to move,plot,6000000,5011334.701,988665.2995
786,2,0,ready to move,apartment,8802000,8495483.369,306516.631
2630,4,1,under construction,apartment,38700000,40861748.11,-2161748.109
1692,2,1,under construction,apartment,27600000,24540351.78,3059648.223
6297,0,0,new,plot,52400000,192633377,-140233377
1380,2,0,ready to move,apartment,6000000,11381389.66,-5381389.665
5310,4,0,ready to move,apartment,116800000,107727104.8,9072895.238
1138,2,1,under construction,apartment,13700000,13463262.95,236737.0492
6900,4,0,ready to move,apartment,110400000,113578976.2,-3178976.19
4100,5,1,under construction,apartment,67600000,59179524.12,8420475.883
1900,3,0,ready to move,plot,14000000,23529758.87,-9529758.874
2191,4,0,ready to move,apartment,20000000,26621648.55,-6621648.546
3008,4,0,ready to move,apartment,27500000,23214154.74,4285845.261
582,2,1,under construction,apartment,2379000,2370235.815,8764.185266
2700,0,0,resale,plot,42000000,44778489.61,-2778489.61
2440,4,1,under construction,apartment,43900000,43900000,0
4430,4,1,under construction,apartment,88600000,87909940.24,690059.7625
1720,3,0,ready to move,apartment,16000000,12305183.77,3694816.231
3400,4,1,under construction,floor,43000000,42318853.17,681146.8254
4366,4,0,ready to move,apartment,65400000,88296192.86,-22896192.86
2900,4,0,ready to move,apartment,78100000,54048858.73,24051141.27
2650,3,0,ready to move,apartment,24500000,36274584.42,-11774584.42
1860,3,0,ready to move,apartment,33500000,31552742.86,1947257.143
2071,3,1,under construction,apartment,23200000,22429509.87,770490.1349
2164,4,0,ready to move,floor,32500000,31084972.22,1415027.778
1692,3,1,under construction,apartment,16500000,13916212.49,2583787.509
1190,3,1,under construction,apartment,16600000,13932698.97,2667301.034
1370,3,0,ready to move,apartment,16700000,22260879.23,-5560879.226
2430,3,0,ready to move,floor,22500000,23331732.14,-831732.1429
1205,3,1,under construction,apartment,11600000,14754532.11,-3154532.107
1525,3,1,under construction,apartment,12900000,12900990,-990
1614,0,1,new,plot,22000000,21658800,341200
4128,4,1,under construction,apartment,76600000,74009636.32,2590363.685
3223,3,1,under construction,apartment,35400000,70511653.85,-35111653.85
4500,4,0,ready to move,floor,40000000,46225652.44,-6225652.442
1280,3,1,under construction,apartment,22000000,19579936.67,2420063.333
1352,3,1,under construction,apartment,22300000,22418000,-118000
3150,4,0,ready to move,apartment,22000000,44803758.91,-22803758.91
2726,4,0,ready to move,plot,37500000,35688244.05,1811755.952
1620,0,0,new,plot,11700000,15929080.74,-4229080.736
1300,3,0,ready to move,apartment,17000000,14598218.97,2401781.025
1120,3,1,under construction,apartment,6794000,11261379.1,-4467379.095
940,2,0,ready to move,floor,11000000,8733128.237,2266871.763
16000,6,0,ready to move,apartment,1189100000,868153000,320947000
9000,5,0,ready to move,apartment,668900000,223129789.8,445770210.2
2071,3,1,under construction,apartment,23200000,22429509.87,770490.1349
3240,4,0,ready to move,floor,46000000,35095018.94,10904981.06
1264,2,1,under construction,apartment,7000000,7883524.98,-883524.9798
1310,2,1,under construction,apartment,9500000,116838784.5,-107338784.5
1640,2,0,ready to move,apartment,11800000,17007501.19,-5207501.19
3956,4,1,under construction,apartment,80100000,80100000,0
1250,3,0,ready to move,floor,12500000,14697209.52,-2197209.524
1000,1,1,under construction,apartment,22000000,22000000,0
2300,4,0,ready to move,apartment,35000000,29518718.89,5481281.111
5521,4,0,ready to move,villa,125500000,95808750,29691250
5082,4,1,under construction,apartment,94300000,92455583.33,1844416.666
607,2,1,under construction,apartment,2428000,2467474.286,-39474.28571
2553,4,1,under construction,apartment,28700000,28700000,0
1347,4,1,under construction,apartment,44900000,44225228.57,674771.4286
1200,2,0,ready to move,apartment,10300000,7756847.657,2543152.343
2700,4,0,ready to move,floor,33000000,33102992.25,-102992.2492
2035,3,1,under construction,apartment,24400000,18510447.62,5889552.381
1381,2,1,under construction,apartment,12300000,14966572.21,-2666572.207
1205,3,1,under construction,apartment,11000000,14754532.11,-3754532.107
2040,3,1,under construction,apartment,30400000,31789872.99,-1389872.985
915,2,1,under construction,apartment,6480000,7925856.557,-1445856.557
1572,3,0,ready to move,apartment,14500000,14662550,-162550
2847,4,0,ready to move,apartment,45500000,40105895.4,5394104.595
2300,4,0,ready to move,floor,23500000,26033916.25,-2533916.25
1800,3,0,ready to move,floor,21500000,23304362.67,-1804362.673
3200,4,0,ready to move,apartment,17000000,32291571.1,-15291571.1
8580,6,0,ready to move,apartment,162200000,137941613.1,24258386.9
1762,2,0,ready to move,apartment,20500000,17092993.79,3407006.212
399,1,1,under construction,apartment,1452000,1575360,-123360
3395,4,0,ready to move,apartment,84800000,75011890.04,9788109.957
900,0,0,new,plot,8500000,2485890.348,6014109.652
1200,2,0,ready to move,apartment,5600000,7756847.657,-2156847.657
5222,5,0,ready to move,villa,88100000,94708928.88,-6608928.877
3093,4,1,under construction,apartment,127600000,127600000,0
1383,3,1,under construction,apartment,31000000,31000000,0
9000,0,0,resale,plot,135000000,94657958.33,40342041.67
768,2,1,under construction,apartment,2414000,2695329.071,-281329.0711
6450,5,0,ready to move,apartment,141900000,109964198.4,31935801.59
5987,99,0,new,plot,36500000,51600666.67,-15100666.67
1161,0,1,new,plot,9099000,10416448.75,-1317448.75
1840,3,0,ready to move,apartment,11700000,19861487.3,-8161487.302
2985,3,0,ready to move,apartment,35800000,50991242.95,-15191242.95
1545,3,1,under construction,apartment,15500000,19250132.25,-3750132.251
5000,5,0,ready to move,apartment,36000000,61329461.9,-25329461.9
2250,4,0,ready to move,apartment,25300000,27061580.52,-1761580.519
3078,4,0,ready to move,plot,19500000,26176400,-6676400
4100,5,1,under construction,apartment,67600000,59179524.12,8420475.883
2290,3,0,ready to move,apartment,29100000,23395692.02,5704307.976
2408,3,0,ready to move,apartment,20000000,28273878.57,-8273878.571
1199,2,0,ready to move,apartment,10100000,9315042.139,784957.8611
6096,5,1,under construction,apartment,90000000,109854382,-19854382.04
2051,3,0,ready to move,apartment,32500000,30363364.46,2136635.536
2600,3,1,under construction,apartment,42900000,38552589.97,4347410.028
1080,0,1,resale,plot,9500000,9320156.667,179843.3333
1210,2,1,under construction,apartment,10200000,9311166.681,888833.3189
1572,3,0,ready to move,apartment,10600000,14662550,-4062550
1440,0,1,new,plot,16900000,14725652.75,2174347.253
1295,2,0,ready to move,apartment,8000000,8013000,-13000
581,2,1,under construction,apartment,2325000,2370235.815,-45235.81473
1640,3,1,under construction,apartment,12500000,20220984.13,-7720984.127
2107,3,1,under construction,apartment,34700000,34700000,0
1215,2,1,under construction,apartment,8505000,9680188.65,-1175188.65
1503,2,0,ready to move,apartment,13200000,13393400.91,-193400.9091
2283,5,1,under construction,apartment,37600000,37600000,0
1614,3,0,ready to move,apartment,31100000,16563833.33,14536166.67
1800,3,0,ready to move,floor,23500000,23304362.67,195637.3269
3400,3,0,ready to move,apartment,24500000,49037661.9,-24537661.9
2528,3,1,under construction,apartment,50500000,48840361.66,1659638.339
2070,3,0,ready to move,plot,27000000,19382252.44,7617747.561
1105,2,1,under construction,apartment,8851000,8330657.725,520342.2753
1805,3,0,ready to move,apartment,23000000,9262158.506,13737841.49
1224,2,1,under construction,apartment,7832000,7832260,-260
2450,3,0,ready to move,apartment,28500000,37054169.84,-8554169.835
968,3,1,under construction,apartment,33600000,33600000,0
1045,2,0,under construction,plot,3500000,8028342.407,-4528342.407
2300,4,0,ready to move,plot,30000000,23074470.71,6925529.293
1020,2,1,under construction,apartment,6230000,8091961.48,-1861961.48
2625,4,0,ready to move,apartment,43000000,47943457.14,-4943457.143
3000,4,0,ready to move,apartment,17000000,29930255.4,-12930255.4
1995,3,0,ready to move,apartment,11600000,14793312.48,-3193312.479
2637,4,1,under construction,apartment,18000000,33319231.58,-15319231.58
3600,4,1,under construction,apartment,55000000,55024500,-24500
1860,3,0,ready to move,apartment,44600000,31552742.86,13047257.14
1050,2,0,ready to move,floor,10000000,10138711.59,-138711.5873
639,1,0,under construction,plot,6100000,2033523.333,4066476.667
745,3,1,under construction,apartment,2626000,4220904.286,-1594904.286
6096,5,1,under construction,apartment,113100000,109854382,3245617.962
6351,5,0,ready to move,apartment,69200000,108504596.9,-39304596.86
2780,3,1,under construction,apartment,37900000,36283158.33,1616841.667
2538,3,1,under construction,apartment,50700000,45732489.19,4967510.805
1351,2,0,ready to move,apartment,14900000,11492452.35,3407547.645
900,3,0,under construction,plot,11000000,6555865,4444135
2350,3,1,under construction,apartment,51200000,37734696.45,13465303.55
3000,4,0,ready to move,plot,45000000,25454308.73,19545691.27
279,1,0,ready to move,plot,2700000,6579366.667,-3879366.667
500,2,0,ready to move,apartment,3000000,3682687.143,-682687.1429
1179,0,1,new,plot,10700000,12291245.24,-1591245.238
3890,4,0,ready to move,apartment,111000000,72332029.64,38667970.36
1500,3,0,ready to move,apartment,18000000,14502154.85,3497845.148
1132,2,0,ready to move,apartment,21800000,15464343.24,6335656.765
4015,3,0,ready to move,apartment,88300000,80422654.76,7877345.238
3363,3,0,ready to move,apartment,50400000,73900000,-23500000
1425,2,0,ready to move,apartment,12000000,13373728.57,-1373728.571
1040,2,0,ready to move,apartment,13500000,14804478.81,-1304478.808
1951,4,0,ready to move,apartment,39400000,36759429.87,2640570.13
1983,3,0,ready to move,apartment,17400000,35825138.97,-18425138.97
546,2,0,ready to move,apartment,4595000,3700192.976,894807.0238
2360,3,1,under construction,apartment,37700000,37700000,0
1682,2,1,under construction,apartment,12400000,17151817.86,-4751817.857
4518,0,0,resale,plot,77500000,85846077.36,-8346077.362
6028,0,1,new,plot,36800000,130002226.3,-93202226.26
2630,4,0,ready to move,apartment,18000000,36130200,-18130200
2779,3,0,ready to move,apartment,33300000,39372986.83,-6072986.827
2272,3,0,ready to move,plot,15500000,29555637.53,-14055637.53
3240,4,0,ready to move,floor,35000000,35095018.94,-95018.94421
839,3,1,under construction,apartment,3130000,3714793.333,-584793.3333
2037,3,1,under construction,apartment,28400000,28144700,255300
1300,2,1,under construction,apartment,26000000,95513421.81,-69513421.81
1067,2,1,under construction,apartment,8600000,9325485.714,-725485.7143
3600,0,0,resale,plot,97500000,58421958.33,39078041.67
1657,4,1,under construction,apartment,34500000,23702250,10797750
2821,4,0,ready to move,apartment,80500000,42863358.33,37636641.67
1930,3,0,ready to move,apartment,9000000,16223529.13,-7223529.133
1060,2,1,under construction,apartment,8200000,10100066.79,-1900066.786
1250,3,0,ready to move,apartment,16200000,13451109.92,2748890.079
1955,3,1,under construction,apartment,39100000,36196728.04,2903271.959
1091,3,1,under construction,apartment,37800000,31239458.39,6560541.608
3200,4,0,ready to move,apartment,33600000,32291571.1,1308428.904
598,2,1,under construction,apartment,2435000,2421184.264,13815.73593
